<meta message time_signature numerator=4 denominator=4 clocks_per_click=96 notated_32nd_notes_per_beat=8 time=0>
<meta message sequencer_specific data=(0, 0, 65) time=0>
<meta message set_tempo tempo=632911 time=0>
note_on channel=2 note=57 velocity=127 time=0
note_off channel=2 note=45 velocity=127 time=40
note_off channel=2 note=45 velocity=127 time=0
note_off channel=2 note=45 velocity=127 time=0
note_off channel=2 note=57 velocity=127 time=0
note_off channel=2 note=57 velocity=127 time=0
note_off channel=2 note=57 velocity=127 time=0
note_on channel=2 note=43 velocity=127 time=24
note_on channel=2 note=43 velocity=127 time=0
note_on channel=2 note=43 velocity=127 time=0
note_on channel=2 note=55 velocity=127 time=0
note_on channel=2 note=55 velocity=127 time=0
note_on channel=2 note=55 velocity=127 time=0
note_off channel=2 note=43 velocity=127 time=40
note_off channel=2 note=43 velocity=127 time=0
note_off channel=2 note=43 velocity=127 time=0
note_off channel=2 note=55 velocity=127 time=0
note_off channel=2 note=55 velocity=127 time=0
note_off channel=2 note=55 velocity=127 time=0
note_on channel=2 note=45 velocity=127 time=24
note_on channel=2 note=45 velocity=127 time=0
note_on channel=2 note=45 velocity=127 time=0
note_on channel=2 note=57 velocity=127 time=0
note_on channel=2 note=57 velocity=127 time=0
note_on channel=2 note=57 velocity=127 time=0
note_off channel=2 note=45 velocity=127 time=64
note_off channel=2 note=45 velocity=127 time=0
note_off channel=2 note=45 velocity=127 time=0
note_off channel=2 note=57 velocity=127 time=0
note_off channel=2 note=57 velocity=127 time=0
note_off channel=2 note=57 velocity=127 time=0
note_on channel=2 note=40 velocity=127 time=32
note_on channel=2 note=40 velocity=127 time=0
note_on channel=2 note=40 velocity=127 time=0
note_on channel=2 note=52 velocity=127 time=0
note_on channel=2 note=52 velocity=127 time=0
note_on channel=2 note=52 velocity=127 time=0
note_off channel=2 note=40 velocity=127 time=64
note_off channel=2 note=40 velocity=127 time=0
note_off channel=2 note=40 velocity=127 time=0
note_off channel=2 note=52 velocity=127 time=0
note_off channel=2 note=52 velocity=127 time=0
note_off channel=2 note=52 velocity=127 time=0
note_on channel=2 note=28 velocity=127 time=32
note_on channel=2 note=28 velocity=127 time=0
note_on channel=2 note=28 velocity=127 time=0
note_on channel=2 note=40 velocity=127 time=0
note_on channel=2 note=40 velocity=127 time=0
note_on channel=2 note=40 velocity=127 time=0
note_off channel=2 note=28 velocity=127 time=128
note_off channel=2 note=28 velocity=127 time=0
note_off channel=2 note=28 velocity=127 time=0
note_off channel=2 note=40 velocity=127 time=0
note_off channel=2 note=40 velocity=127 time=0
note_off channel=2 note=40 velocity=127 time=0
note_on channel=2 note=40 velocity=127 time=64
note_on channel=2 note=40 velocity=127 time=0
note_on channel=2 note=40 velocity=127 time=0
note_on channel=2 note=52 velocity=127 time=0
note_on channel=2 note=52 velocity=127 time=0
note_on channel=2 note=52 velocity=127 time=0
note_off channel=2 note=40 velocity=127 time=384
note_off channel=2 note=40 velocity=127 time=0
note_off channel=2 note=40 velocity=127 time=0
note_off channel=2 note=52 velocity=127 time=0
note_off channel=2 note=52 velocity=127 time=0
note_off channel=2 note=52 velocity=127 time=0
note_on channel=2 note=38 velocity=127 time=192
note_on channel=2 note=38 velocity=127 time=0
note_on channel=2 note=38 velocity=127 time=0
note_on channel=2 note=50 velocity=127 time=0
note_on channel=2 note=50 velocity=127 time=0
note_on channel=2 note=50 velocity=127 time=0
note_off channel=2 note=38 velocity=127 time=128
note_off channel=2 note=38 velocity=127 time=0
note_off channel=2 note=38 velocity=127 time=0
note_off channel=2 note=50 velocity=127 time=0
note_off channel=2 note=50 velocity=127 time=0
note_off channel=2 note=50 velocity=127 time=0
note_on channel=2 note=38 velocity=127 time=64
note_on channel=2 note=38 velocity=127 time=0
note_on channel=2 note=38 velocity=127 time=0
note_on channel=2 note=50 velocity=127 time=0
note_on channel=2 note=50 velocity=127 time=0
note_on channel=2 note=50 velocity=127 time=0
note_off channel=2 note=38 velocity=127 time=384
note_off channel=2 note=38 velocity=127 time=0
note_off channel=2 note=38 velocity=127 time=0
note_off channel=2 note=50 velocity=127 time=0
note_off channel=2 note=50 velocity=127 time=0
note_off channel=2 note=50 velocity=127 time=0
note_on channel=2 note=37 velocity=127 time=192
note_on channel=2 note=37 velocity=127 time=0
note_on channel=2 note=37 velocity=127 time=0
note_on channel=2 note=49 velocity=127 time=0
note_on channel=2 note=49 velocity=127 time=0
note_on channel=2 note=49 velocity=127 time=0
note_off channel=2 note=37 velocity=127 time=128
note_off channel=2 note=37 velocity=127 time=0
note_off channel=2 note=37 velocity=127 time=0
note_off channel=2 note=49 velocity=127 time=0
note_off channel=2 note=49 velocity=127 time=0
note_off channel=2 note=49 velocity=127 time=0
note_on channel=2 note=37 velocity=127 time=64
note_on channel=2 note=37 velocity=127 time=0
note_on channel=2 note=37 velocity=127 time=0
note_on channel=2 note=49 velocity=127 time=0
note_on channel=2 note=49 velocity=127 time=0
note_on channel=2 note=49 velocity=127 time=0
note_off channel=2 note=37 velocity=127 time=384
note_off channel=2 note=37 velocity=127 time=0
note_off channel=2 note=37 velocity=127 time=0
note_off channel=2 note=49 velocity=127 time=0
note_off channel=2 note=49 velocity=127 time=0
note_off channel=2 note=49 velocity=127 time=0
note_on channel=2 note=38 velocity=127 time=192
note_on channel=2 note=38 velocity=127 time=0
note_on channel=2 note=38 velocity=127 time=0
note_off channel=2 note=38 velocity=127 time=128
note_off channel=2 note=38 velocity=127 time=0
note_off channel=2 note=38 velocity=127 time=0
note_on channel=2 note=50 velocity=127 time=64
note_off channel=2 note=50 velocity=127 time=128
note_on channel=2 note=38 velocity=127 time=64
note_on channel=2 note=38 velocity=127 time=0
note_on channel=2 note=38 velocity=127 time=0
note_off channel=2 note=38 velocity=127 time=128
note_off channel=2 note=38 velocity=127 time=0
note_off channel=2 note=38 velocity=127 time=0
note_on channel=2 note=50 velocity=127 time=64
note_off channel=2 note=50 velocity=127 time=128
note_on channel=2 note=28 velocity=127 time=64
note_on channel=2 note=28 velocity=127 time=0
note_on channel=2 note=28 velocity=127 time=0
note_on channel=2 note=40 velocity=127 time=0
note_on channel=2 note=40 velocity=127 time=0
note_on channel=2 note=40 velocity=127 time=0
note_off channel=2 note=28 velocity=127 time=128
note_off channel=2 note=28 velocity=127 time=0
note_off channel=2 note=28 velocity=127 time=0
note_off channel=2 note=40 velocity=127 time=0
note_off channel=2 note=40 velocity=127 time=0
note_off channel=2 note=40 velocity=127 time=0
note_on channel=2 note=40 velocity=127 time=64
note_on channel=2 note=40 velocity=127 time=0
note_on channel=2 note=40 velocity=127 time=0
note_on channel=2 note=52 velocity=127 time=0
note_on channel=2 note=52 velocity=127 time=0
note_on channel=2 note=52 velocity=127 time=0
note_off channel=2 note=40 velocity=127 time=384
note_off channel=2 note=40 velocity=127 time=0
note_off channel=2 note=40 velocity=127 time=0
note_off channel=2 note=52 velocity=127 time=0
note_off channel=2 note=52 velocity=127 time=0
note_off channel=2 note=52 velocity=127 time=0
note_on channel=2 note=38 velocity=127 time=192
note_on channel=2 note=38 velocity=127 time=0
note_on channel=2 note=38 velocity=127 time=0
note_on channel=2 note=50 velocity=127 time=0
note_on channel=2 note=50 velocity=127 time=0
note_on channel=2 note=50 velocity=127 time=0
note_off channel=2 note=38 velocity=127 time=128
note_off channel=2 note=38 velocity=127 time=0
note_off channel=2 note=38 velocity=127 time=0
note_off channel=2 note=50 velocity=127 time=0
note_off channel=2 note=50 velocity=127 time=0
note_off channel=2 note=50 velocity=127 time=0
note_on channel=2 note=38 velocity=127 time=64
note_on channel=2 note=38 velocity=127 time=0
note_on channel=2 note=38 velocity=127 time=0
note_on channel=2 note=50 velocity=127 time=0
note_on channel=2 note=50 velocity=127 time=0
note_on channel=2 note=50 velocity=127 time=0
note_off channel=2 note=38 velocity=127 time=384
note_off channel=2 note=38 velocity=127 time=0
note_off channel=2 note=38 velocity=127 time=0
note_off channel=2 note=50 velocity=127 time=0
note_off channel=2 note=50 velocity=127 time=0
note_off channel=2 note=50 velocity=127 time=0
note_on channel=2 note=37 velocity=127 time=192
note_on channel=2 note=37 velocity=127 time=0
note_on channel=2 note=37 velocity=127 time=0
note_on channel=2 note=49 velocity=127 time=0
note_on channel=2 note=49 velocity=127 time=0
note_on channel=2 note=49 velocity=127 time=0
note_off channel=2 note=37 velocity=127 time=128
note_off channel=2 note=37 velocity=127 time=0
note_off channel=2 note=37 velocity=127 time=0
note_off channel=2 note=49 velocity=127 time=0
note_off channel=2 note=49 velocity=127 time=0
note_off channel=2 note=49 velocity=127 time=0
note_on channel=2 note=37 velocity=127 time=64
note_on channel=2 note=37 velocity=127 time=0
note_on channel=2 note=37 velocity=127 time=0
note_on channel=2 note=49 velocity=127 time=0
note_on channel=2 note=49 velocity=127 time=0
note_on channel=2 note=49 velocity=127 time=0
note_off channel=2 note=37 velocity=127 time=384
note_off channel=2 note=37 velocity=127 time=0
note_off channel=2 note=37 velocity=127 time=0
note_off channel=2 note=49 velocity=127 time=0
note_off channel=2 note=49 velocity=127 time=0
note_off channel=2 note=49 velocity=127 time=0
note_on channel=2 note=35 velocity=127 time=192
note_on channel=2 note=35 velocity=127 time=0
note_on channel=2 note=35 velocity=127 time=0
note_on channel=2 note=47 velocity=127 time=0
note_on channel=2 note=47 velocity=127 time=0
note_on channel=2 note=47 velocity=127 time=0
note_off channel=2 note=35 velocity=127 time=128
note_off channel=2 note=35 velocity=127 time=0
note_off channel=2 note=35 velocity=127 time=0
note_off channel=2 note=47 velocity=127 time=0
note_off channel=2 note=47 velocity=127 time=0
note_off channel=2 note=47 velocity=127 time=0
note_on channel=2 note=43 velocity=127 time=64
note_on channel=2 note=43 velocity=127 time=0
note_on channel=2 note=43 velocity=127 time=0
note_on channel=2 note=55 velocity=127 time=0
note_on channel=2 note=55 velocity=127 time=0
note_on channel=2 note=55 velocity=127 time=0
note_off channel=2 note=43 velocity=127 time=64
note_off channel=2 note=43 velocity=127 time=0
note_off channel=2 note=43 velocity=127 time=0
note_off channel=2 note=55 velocity=127 time=0
note_off channel=2 note=55 velocity=127 time=0
note_off channel=2 note=55 velocity=127 time=0
note_on channel=2 note=45 velocity=127 time=32
note_on channel=2 note=45 velocity=127 time=0
note_on channel=2 note=45 velocity=127 time=0
note_on channel=2 note=57 velocity=127 time=0
note_on channel=2 note=57 velocity=127 time=0
note_on channel=2 note=57 velocity=127 time=0
note_off channel=2 note=45 velocity=127 time=64
note_off channel=2 note=45 velocity=127 time=0
note_off channel=2 note=45 velocity=127 time=0
note_off channel=2 note=57 velocity=127 time=0
note_off channel=2 note=57 velocity=127 time=0
note_off channel=2 note=57 velocity=127 time=0
note_on channel=2 note=46 velocity=127 time=32
note_on channel=2 note=46 velocity=127 time=0
note_on channel=2 note=46 velocity=127 time=0
note_on channel=2 note=58 velocity=127 time=0
note_on channel=2 note=58 velocity=127 time=0
note_on channel=2 note=58 velocity=127 time=0
note_off channel=2 note=46 velocity=127 time=40
note_off channel=2 note=46 velocity=127 time=0
note_off channel=2 note=46 velocity=127 time=0
note_off channel=2 note=58 velocity=127 time=0
note_off channel=2 note=58 velocity=127 time=0
note_off channel=2 note=58 velocity=127 time=0
note_on channel=2 note=45 velocity=127 time=24
note_on channel=2 note=45 velocity=127 time=0
note_on channel=2 note=45 velocity=127 time=0
note_on channel=2 note=57 velocity=127 time=0
note_on channel=2 note=57 velocity=127 time=0
note_on channel=2 note=57 velocity=127 time=0
note_off channel=2 note=45 velocity=127 time=40
note_off channel=2 note=45 velocity=127 time=0
note_off channel=2 note=45 velocity=127 time=0
note_off channel=2 note=57 velocity=127 time=0
note_off channel=2 note=57 velocity=127 time=0
note_off channel=2 note=57 velocity=127 time=0
note_on channel=2 note=43 velocity=127 time=24
note_on channel=2 note=43 velocity=127 time=0
note_on channel=2 note=43 velocity=127 time=0
note_on channel=2 note=55 velocity=127 time=0
note_on channel=2 note=55 velocity=127 time=0
note_on channel=2 note=55 velocity=127 time=0
note_off channel=2 note=43 velocity=127 time=40
note_off channel=2 note=43 velocity=127 time=0
note_off channel=2 note=43 velocity=127 time=0
note_off channel=2 note=55 velocity=127 time=0
note_off channel=2 note=55 velocity=127 time=0
note_off channel=2 note=55 velocity=127 time=0
note_on channel=2 note=45 velocity=127 time=24
note_on channel=2 note=45 velocity=127 time=0
note_on channel=2 note=45 velocity=127 time=0
note_on channel=2 note=57 velocity=127 time=0
note_on channel=2 note=57 velocity=127 time=0
note_on channel=2 note=57 velocity=127 time=0
note_off channel=2 note=45 velocity=127 time=64
note_off channel=2 note=45 velocity=127 time=0
note_off channel=2 note=45 velocity=127 time=0
note_off channel=2 note=57 velocity=127 time=0
note_off channel=2 note=57 velocity=127 time=0
note_off channel=2 note=57 velocity=127 time=0
note_on channel=2 note=40 velocity=127 time=32
note_on channel=2 note=40 velocity=127 time=0
note_on channel=2 note=40 velocity=127 time=0
note_on channel=2 note=52 velocity=127 time=0
note_on channel=2 note=52 velocity=127 time=0
note_on channel=2 note=52 velocity=127 time=0
note_off channel=2 note=40 velocity=127 time=64
note_off channel=2 note=40 velocity=127 time=0
note_off channel=2 note=40 velocity=127 time=0
note_off channel=2 note=52 velocity=127 time=0
note_off channel=2 note=52 velocity=127 time=0
note_off channel=2 note=52 velocity=127 time=0
note_on channel=2 note=28 velocity=127 time=32
note_on channel=2 note=28 velocity=127 time=0
note_on channel=2 note=28 velocity=127 time=0
note_on channel=2 note=40 velocity=127 time=0
note_on channel=2 note=40 velocity=127 time=0
note_on channel=2 note=40 velocity=127 time=0
note_off channel=2 note=28 velocity=127 time=128
note_off channel=2 note=28 velocity=127 time=0
note_off channel=2 note=28 velocity=127 time=0
note_off channel=2 note=40 velocity=127 time=0
note_off channel=2 note=40 velocity=127 time=0
note_off channel=2 note=40 velocity=127 time=0
note_on channel=2 note=40 velocity=127 time=64
note_on channel=2 note=40 velocity=127 time=0
note_on channel=2 note=40 velocity=127 time=0
note_on channel=2 note=52 velocity=127 time=0
note_on channel=2 note=52 velocity=127 time=0
note_on channel=2 note=52 velocity=127 time=0
note_off channel=2 note=40 velocity=127 time=384
note_off channel=2 note=40 velocity=127 time=0
note_off channel=2 note=40 velocity=127 time=0
note_off channel=2 note=52 velocity=127 time=0
note_off channel=2 note=52 velocity=127 time=0
note_off channel=2 note=52 velocity=127 time=0
note_on channel=2 note=38 velocity=127 time=192
note_on channel=2 note=38 velocity=127 time=0
note_on channel=2 note=38 velocity=127 time=0
note_on channel=2 note=50 velocity=127 time=0
note_on channel=2 note=50 velocity=127 time=0
note_on channel=2 note=50 velocity=127 time=0
note_off channel=2 note=38 velocity=127 time=128
note_off channel=2 note=38 velocity=127 time=0
note_off channel=2 note=38 velocity=127 time=0
note_off channel=2 note=50 velocity=127 time=0
note_off channel=2 note=50 velocity=127 time=0
note_off channel=2 note=50 velocity=127 time=0
note_on channel=2 note=38 velocity=127 time=64
